Transaction_ID,Timestamp,Sender_Address,Receiver_Address,Transaction_Value,Transaction_Fees,Number_of_Inputs,Number_of_Outputs,Gas_Price,Wallet_Age_Days,Wallet_Balance,Transaction_Velocity,Exchange_Rate,Is_Scam,Scam_Type
9aaf161a-c228-4967-b3cb-e35bea2d7870,2024-06-30 19:00:11.879965,0x816822729D4C9651B96CDF18A786AB3A93367EC2,0x56F99D9FAF1CC6AB27320EAC159A6D7A65595E50,359.29,0.016435,2,4,205.29,300,3543.94,1.97,32068.04,1,Phishing
c4c9fe54-99c0-442b-a7e4-155789ae62d0,2024-02-21 01:15:57.240418,0x775CCCECBFF100BA8A654FCF911A4B133FCCAE26,0x1D5E5D4E662EA3C41190F4A704BC459E526D4B6D,100.21,0.004338,9,1,386.12,231,7612.61,4.78,23435.32,0,
dae165e4-cb17-4200-b762-c3d4867e726d,2024-07-22 00:03:20.230811,0x890A236ECA5DCEDED3CBB17D4DF7DD8CDE8DE51B,0x4BA7D0804731B0FD8A41AA860BF58A8E908B11E3,711.04,0.00884,7,2,326.44,260,9161.03,0.95,6816.54,0,
f0ea99c4-7365-4431-9432-5149249b29e8,2024-02-20 22:57:46.190245,0x4210DC3A6D98C0BD1EBBFD9F3F7D9507FC29E960,0xD5F3EFD72C5CE5829FCD073442725153A1BD6365,276.01,0.030959,6,9,332.48,337,9210.98,4.68,53937.59,0,
427c4d2d-13da-43fd-96eb-68cd2fec66fb,2024-07-15 08:19:21.625036,0x99248681B3BDD26CEA83D7F71DD44B2EFB5AC705,0x2CD8A73F95247EF5C11C1404D109967BC83DE515,738.1,0.040186,1,1,6.15,357,2234.52,8.38,45519.52,1,Giveaway Scam
bb116cdb-946c-412f-b48e-b612f0ef6b77,2024-07-26 03:56:36.130323,0x31E12F2382DBDCF5C8F7250313A82AB19E32C7C2,0x82779AE21F0AA2B545E511BDD710D4C686653686,419.78,0.034753,6,1,308.98,145,1906.1,4.95,42029.45,0,
e7f6a3c8-a7a5-4c61-9dc3-b390466a37d8,2024-02-24 19:00:15.410216,0x82A0F2DB77A7051984DCF92CB978149AAFEF64D6,0x76CE9811002898831F3FD37FBCB99DD28D831428,387.99,0.003486,5,6,5.76,199,1386.71,1.27,36433.24,0,
47fb01a8-fd39-4394-a782-fd9c754b7372,2024-05-29 00:15:42.731874,0x9108258159FA94934219368664A46EF2F0B397ED,0xA07926B16073EEA04D10184C1AD9D7E69D02A712,381.83,0.023037,4,8,271.64,332,104.64,7.15,4235.23,1,Phishing
e41ed147-3783-4cfa-9682-768a22a78f54,2024-04-10 12:57:29.713868,0xF4DA1C0E632BDD9A2B666D98DDBF26F46A55752D,0x40987632BB21A04D2E2A027D0ACD3FD8C607DB82,201.48,0.048588,1,5,391.39,126,4970.83,5.04,38002.08,1,Phishing
8ef22cc1-ef3e-4e12-a164-23c6e2a7ff82,2024-02-19 09:52:45.394031,0x7521A82FA0127C4A98E06EEA618E994CFCF8A0D9,0x57FC1795AFF2EFEC947C36C0E56D5A017E5A183F,827.98,0.010636,4,1,127.04,193,5260.93,2.32,2.14,0,
442dba43-5fe2-4eec-aa47-af068452ca42,2024-03-04 02:35:54.796627,0x1CA870B712AAD730068082BD53E035590A62811F,0x71F4CDA374070C5F2795248193B74EC7A7DC40CE,833.07,0.035539,4,8,362.86,88,8120.0,4.39,39574.41,0,
60660172-1bdf-41ff-8ab1-e8d5f94ba0d2,2024-01-05 04:21:01.581824,0xFB15F72C86153C9341248EE8A4ABB0721AF7E9F8,0x6CCCD65D1A4799810E4DCB0880CE64D394169542,486.79,0.010082,6,8,285.93,298,1070.72,1.34,56705.33,1,Fake ICO
d26f386f-6424-468f-867d-78c760b9781a,2024-04-10 17:18:52.465267,0x29FDBA14ECF6E792897E173E0BE129C69BCD20BA,0x9E1F9CEF8D94DA74825766B8E9BA7CA7A66E5C57,111.11,0.0412,6,9,334.42,67,4650.96,6.54,22592.01,1,Ponzi
815f5fd1-8d53-4dc0-9f48-93429891d9c9,2024-08-22 16:13:56.525075,0x73C1D61E882B912A90E8A0EAFADF5F94BE71CBD2,0x917B501759296F5B08077E4C03C5B706E0C03D00,40.3,0.002521,6,2,411.46,49,7407.85,1.75,18480.48,1,Ponzi
b941ea33-c518-481b-b113-5971b38ca880,2024-08-20 22:30:17.303347,0xE45F712156841CEF3B0F3F76849DD4934CA424B5,0x06C70AAB4E341EAC8E041626C332CF8D8DF126AC,221.08,0.029242,6,1,467.56,275,283.26,5.1,30972.22,0,
ed48fbc2-3e02-438f-b609-0a4a29e88363,2024-06-22 10:00:17.387937,0x46EEE94527D042573426F4F1F6F93B076012CFA8,0xE2A0EB32636DA73700E318E2145E48053E7AC831,403.09,0.020034,6,8,164.8,189,739.68,2.9,55969.93,0,
62d6298f-88f1-404b-91f8-803406ea16fe,2024-07-24 18:00:20.790548,0x52A64A24F1AAF366167FBE4A0C60956B31F64D47,0x887D46BB43B5ECC09B3C42C6D91786E1358F3735,995.58,0.036603,5,7,161.76,349,7018.72,0.98,10657.94,1,Giveaway Scam
730735f5-76d2-4c79-bead-a06690d5c81b,2024-05-31 06:10:00.221687,0x842EC6A34CD387FC173C6E2B563C59962616D8E6,0x7EA3F4800E0D4956C5CEDFC195B84B440959C71D,187.73,0.018977,9,5,325.43,165,3291.12,9.32,34401.46,1,Ponzi
03d40983-415d-4a30-8082-fc940e4deadc,2024-07-25 00:52:01.820756,0xE052F80BD7FB1CFBC945ABA9422FCA9BA8370E47,0x49188C9DF9756852AF018ABB54CC5696336544F5,465.74,0.00703,3,7,328.68,363,4127.13,9.46,22102.9,1,Ponzi
c237829e-e48d-48ad-88fc-acd7bfa9d712,2024-01-17 00:01:03.162815,0x77AC15A632F26F0B28DF373D4BF7DC17983691A7,0x31D3E65E8E0D7ED33AB63A94CDACFA3D5576119E,342.2,0.033966,3,8,196.78,360,9787.45,0.6,4640.02,1,Ponzi
46dc4785-c34b-4a0d-a5fc-6ffa6e4c8923,2024-04-25 22:03:55.567337,0xAE9E03999614C78DAA38107381C08A80727C8A47,0x2FDD8199469AF97985B5494793CE2AD5EAFBE74D,355.08,0.017682,9,6,239.35,233,9455.41,6.25,55972.66,0,
835aa16b-2c51-4e0d-bf75-e5d31a6c47dc,2024-08-13 11:27:11.944526,0xABF39B8E8BF6335F4F230C743A8EA308100D1173,0x4B24C44FEFCCB1CA832B1A7B3F536A2DA5EB87C3,265.42,0.00475,3,9,50.41,35,4879.53,4.0,58968.14,0,
23ba8f67-2c6e-41e6-baa2-fddd4d5f3bd3,2024-05-05 08:23:46.281564,0xC1C6A35B57BED01E7661689FF81034C48BAF2FDC,0x5FB963E186C8C52DA689B2CC5CC7C5F75866628B,271.89,0.00319,2,7,217.93,218,87.08,1.19,59086.01,0,
32f56c55-ed4b-45eb-9205-8db761bc294d,2024-01-30 06:48:53.687609,0x1354CDE641559AB63556F6F69ECF96957A2023A4,0x4BB89770CA3E804DABE762BF55822B67A8F503AE,536.35,0.004926,6,2,441.3,41,6794.58,0.96,21432.76,1,Giveaway Scam
d911dae1-8e85-44e2-be5a-c4f92fc9bb9d,2024-04-28 13:36:28.125750,0xFCB09FA5F351565AD152D82B309DF43ED1C75408,0x16E7AFF5395461E59510B3294E04B2D661AFA36E,422.73,0.040396,6,3,459.68,87,9569.84,1.98,20672.1,1,Giveaway Scam
b35ee685-679d-4e4d-be7a-3c2e74a8700a,2024-08-22 17:28:46.625639,0x9C984D60F6B584A4D4DCDB2C6029AB1C03E107AC,0xAE0B125256C0478E3E2414D170705DD8DDEE59C7,589.54,0.018861,5,9,215.07,82,2006.37,5.97,36405.09,1,Giveaway Scam
67b71942-6c77-4d20-8434-ccf94bc94884,2024-06-15 21:24:31.907661,0x660474D8202F409B8B78A97A5599B6E2A20D9D35,0xA04E2D03DFD0CCB38E94CCAF52C54D4E7198DFE0,409.56,0.014212,5,4,386.57,120,4113.95,0.22,31913.85,0,
5f8109a8-824f-4d5a-9807-a03fb8351b0d,2024-09-11 15:42:05.430225,0x6E78368A61BFD5250C821ECA4FE0AEDECB9EF0DC,0x74353AB72F38836ED435E275C4568B0DBDF6CF92,52.41,0.004385,7,2,482.32,323,5142.36,6.98,17241.56,1,Giveaway Scam
c60cbb37-5018-40d6-a8b2-5a62584c6af4,2024-06-05 12:44:47.228251,0xE656C2A5EE106AFAA3919BE31CFA351492B4EEEB,0x011F87C37F27C8E6B4AE4777F4A4B0C607E7A82C,726.03,0.02281,2,9,118.31,33,1902.15,8.33,53151.92,0,
6ae08910-350f-4f07-9393-daef79505c7b,2024-08-24 04:38:15.371159,0x88DEB2EF726177293A87B1976B8CC114857D982D,0x18D743BF798FC7942AE45B79817FE5F771D63B90,449.58,0.040823,5,9,325.15,165,1252.68,7.74,13990.41,1,Giveaway Scam
89457a01-855d-46c9-8025-4c27fdc0612f,2024-08-03 17:35:20.510110,0xAB271340BB7F99E5FD2F720DC5ED8D82F6B93A43,0x497E46AC5764BDEE3AF9C44FFE27D41565B1FF03,758.2,0.034224,2,8,207.75,222,859.26,3.33,18752.01,1,Giveaway Scam
58fbe01b-92ba-48e8-b69b-23a0e856dc8f,2024-03-07 07:45:59.017104,0x426B335384B7B76AAAAE6CD7DFE0FCD7E7CA3E1C,0xDF05C2FD061F83EABFA99BD62250660FEB7DC865,709.01,0.00463,1,6,348.57,151,4730.64,4.78,37524.88,1,Phishing
2997c7b4-8723-46d2-8954-e90a2fbcd657,2024-03-21 13:56:30.680954,0x1C1E5EAE60AF7AEE7C762482E34F34B35432E786,0x4AC63EE9834EF6CFD8F4588F96FD7AFA5062305C,75.84,0.049928,6,5,27.09,104,6296.36,3.59,55262.4,1,Ponzi
d0c9c58b-3db6-413c-a5d9-ed01cb8feddd,2024-04-28 09:13:02.548594,0x49546185D802BE63016B762855F2F368AF0DEA78,0x258E6B7058612B766CF67E1F935F766FEA3744AD,84.51,0.024255,2,4,403.15,162,2016.34,1.26,52873.83,0,
3f41efb8-a918-4498-919b-446907fe1b3d,2024-06-04 16:37:07.515391,0x9C2F40699F904A8648A0898F20BE9853FE6E5999,0x3C4B535F93EB8CCE893E644E19F87E2CB8B0B806,371.56,0.005689,6,6,92.76,97,7255.43,7.97,8466.69,1,Giveaway Scam
ca8c8ea4-ea64-455d-aacd-552733d5dbd8,2024-04-02 23:33:08.732711,0x6035E8B4DD0206F7CD3E659879DAA4EF0E718D7E,0x43E2C2A8A319B3657DC4CEE640754BFAD294E8AF,261.84,0.008252,8,5,32.54,342,1948.93,0.51,12249.19,1,Fake ICO
fa6fea21-a95d-4c1f-8f05-7a2c2184123a,2024-09-01 10:54:31.220692,0x7DC187E19773391771408B34E5AC5AFB43E7F18F,0x14C83ACD172364158124AD9A338D909CA8869F0B,877.2,0.032941,5,8,236.47,235,140.6,9.81,44195.35,0,
b9ddb16b-4d20-4e15-a699-1cdb06746394,2024-02-06 16:47:51.562408,0x21465DF3E971BCFB46892F463990565A8AF30DAC,0xCE9ABFE98FE1B3399956C8D3B4FB4F1CE3E7357A,839.9,0.027378,7,3,488.88,126,5249.05,7.12,9817.62,0,
75551278-9df0-42ef-9193-febdc1b150cb,2024-08-26 18:00:28.132229,0x6FACE8A3A8109762C09498451F74208902A28569,0x5508C04E15C77BD3199444FBE67DF8FABA1E05FE,104.14,0.011365,3,3,491.05,77,6881.07,8.47,50598.53,0,
9f4ada71-8471-480c-bf22-d5350575ff8a,2024-01-06 14:54:22.697505,0x2B28DF3C33192699AEEA2D89A638A11D034E1210,0x629608AAA08280CCB09CC660241FA693A05E32BF,253.45,0.010865,1,5,137.64,278,5645.6,0.28,23266.95,1,Giveaway Scam
35e51313-6800-4299-93ef-0e5e81847f80,2024-04-03 15:22:38.011057,0x6E336A13CC0911F9E1B2CF5AFB8C32FB4F52AC35,0x019E113F300E64813EDAC8781B4FF852CF37D46C,109.08,0.031042,9,7,289.43,225,5954.76,4.26,26556.82,0,
7f1397c9-6e46-46a0-bb79-3490c09a3190,2024-07-04 11:58:44.458584,0x5DFA511B48A60EF511309E241BC8E35BD9079114,0xEE4C3CA2D5721835D11F751E042065BA302D9115,918.32,0.02211,3,4,430.57,189,9228.38,8.2,53070.15,0,
2ac15fa8-090b-4dc3-8608-77dd609a9414,2024-06-21 09:47:48.400480,0x8A39622C5214DF36A8305C30BD45BC856DA00378,0x997EF13EE76D1A671553E3A1BBF0B2A360EC4551,845.34,0.02581,9,6,190.94,252,829.25,3.98,56090.67,1,Phishing
70c2e787-4eb4-4608-959c-812854c9e701,2024-02-05 10:17:36.971179,0x0816534246F936AD5D44FC00BF06A92D52A158FA,0x6250524A6E38C13FFDF2829E6E2F6766D597323A,598.57,0.030459,9,6,27.78,235,266.32,3.31,6142.98,1,Giveaway Scam
0e21d397-151e-49bc-a958-c1ead7ae958b,2024-06-12 11:43:09.366882,0xB04918B967E5C6E33C356C9EB1C9BD925AB44DE7,0xD34349CD297E5F916535D48CB4D652BB3E8A1711,526.91,0.012859,2,2,117.63,240,1623.02,8.86,19686.56,0,
ca404217-3c14-4105-ae92-d01db9f9498f,2024-02-19 17:09:52.248761,0x26402209BE92B5FBA0E6970F22B3ABF7C9F13EDF,0xB5ECB4D3E1708350829D8D09ABA12862623F849C,967.5,0.001757,4,1,35.51,199,6865.96,4.71,3679.6,0,
577e489f-df46-4b0e-b092-44aed648fd4b,2024-09-19 08:49:56.966228,0x1E15D26987152DEC6DD7F8062365B40D8FF14ABB,0x8F5197D6A05DB3B446913BDDA7D0F789C7D44A38,780.27,0.013251,2,3,340.56,142,1466.58,6.39,51462.11,1,Giveaway Scam
62d68923-f8ff-487a-937a-93068895ca6b,2024-05-14 21:44:25.352880,0xD3AB515D1D0416F8F566D2731354C68D0A61EEEF,0xED58758CC80C31C49D4023FD80A9A0137C06E933,767.91,0.043924,5,2,495.1,7,5466.81,3.87,20854.2,0,
1b8fa22b-f29a-41b3-a195-c08562e1b36f,2024-02-03 07:53:35.866790,0xEBDD17D34E392C38FAC5674894D8445539C129CC,0xB1FB78941987124ECF91A0BC2791A2D4CBF6C286,35.91,0.012593,4,3,12.99,195,1840.18,0.02,26743.3,1,Ponzi
8fd1df15-f1a4-41ae-aa85-d92f92c87074,2024-06-09 17:05:01.701151,0x310AE274D2D3E7D850D6770679DC9878D929555D,0x6EA5D6C48BEDEF4427145674A81034B8300A9D79,453.39,0.047355,7,9,241.44,124,5171.78,1.45,33273.3,0,
37a08867-1a4b-419d-b8aa-9680b8792690,2024-04-07 23:13:06.019502,0x8B8869593739A7C094479BC835F56F46AB199D8C,0x7EC2DBF484DA4593F598BBB53E2A50582E64B7C1,402.93,0.044737,2,5,247.31,238,3824.96,6.9,16147.58,1,Phishing
4a78dc41-6a38-4da6-a74b-5bb52fa4f15c,2024-05-13 21:01:46.613196,0xD034BAA32A5B8541DFFA40A04DFDD1F5EE275A05,0xE08C956146B3344424726B738F8C2F729D882E49,493.72,0.035142,3,5,375.68,263,700.74,3.84,45887.0,0,
e157f55e-4e3e-4def-a506-a68ad05e9306,2024-06-25 12:25:40.728590,0x781EDA263FFA732C8F647CFF57343B1E2674D2E0,0x7AE83CAADC45A6869667CD93BA2BEC596714812F,432.54,0.010275,3,6,103.31,362,9709.36,8.55,3280.7,1,Phishing
a5e8252d-5ea6-4c37-983e-85f5d8ad01f2,2024-02-25 04:25:30.138291,0x7903AD5BFF79EE6FD3EB71B5899015FA36FF30FF,0xEB1F98C5DF3DA01CD48FC17F020CF4AC2A9F2FA2,903.23,0.004321,4,5,451.6,146,6415.17,0.69,19588.52,1,Giveaway Scam
ec03b86d-e5aa-4b01-be3f-2c2c44bdc8e8,2024-07-06 18:45:25.269990,0xD97C80076ABED8CFE46538E175C1540B9F78485C,0xA1F7E41136324C8CFB3A109CB8520046A43902FF,524.9,0.012699,7,3,443.92,188,1284.16,1.47,49896.36,0,
4ad9f0d5-cb1b-4a28-9f49-0e52e839a592,2024-06-25 08:54:17.728062,0xDF13FF01232FEEF9E31633AF9896C556A3895032,0xA105262C945A82C0010F3A900DF075FD578FEC57,745.04,0.040393,1,7,234.63,171,5777.9,5.94,29623.29,1,Ponzi
e40ba5dd-6773-4d2d-8701-c50612a1965e,2024-05-08 07:02:38.525274,0x6660EF6815F819F141E89F1711AD6BC33A334E88,0x0883D8264C7B14C3897B8939F90A417A5247D7B9,199.78,0.014888,7,8,435.56,181,3547.84,1.05,43439.25,1,Fake ICO
2794a367-fe4f-48d8-8f4f-769cddc1a8d6,2024-08-07 06:38:42.312245,0x7B237D5C78B59EE942F9CA677A09096AF37AD0F8,0xB714983FB4D6EFBE5C1FAC169536E95F74F0457F,377.31,0.037222,5,9,265.86,299,169.29,7.91,6043.54,1,Phishing
a65d3f21-6652-4f5c-a766-af1e4582c0f3,2024-09-05 06:45:44.738557,0x57399A814D3256EAAE68A0EEBED788C004C757BD,0x5E0A2113EC311C2D97758DC4BB8EC8E0626D59DE,82.85,0.034134,6,6,288.21,293,2552.28,7.84,36212.16,1,Giveaway Scam
c611d486-d457-4bc1-a27d-d10e6b1cb4c3,2024-08-06 04:58:04.195303,0x108283CF34821B201A153ACCD2767E64EE238926,0x41D0CDD7B31BD072CDE4D3B414CF7EF2A2A487D6,516.84,0.014848,4,1,295.51,59,3738.91,8.14,43740.88,0,
48609c7e-39c0-407c-88c1-f45b949dc2d3,2024-08-02 12:01:26.738173,0x2AB823C978E75A35C07126F289549FF18125B9CE,0x56EF43ADE015879BC366B9FD1AF29D550F97B851,225.69,0.035775,1,2,199.66,17,3204.65,7.29,10702.52,0,
c76d7ed8-e8cb-4225-b2a3-0898216cf91e,2024-03-30 10:46:59.021237,0xD6C9F620B9F76B92F40ECAD35C225F48F287F1F0,0x61826676B97BD72C7B7B988DB1E6DDFE6814AC09,810.55,0.010658,8,4,107.11,172,2126.72,4.99,11009.74,0,
ae7e290c-6e70-4482-b23f-ce3ace55bb5c,2024-08-23 16:39:10.863249,0xB25A5AC2F5B7C08BA486F88477C0728292BB20AF,0x002312E958C3FD2A948E632314C26B5B501FD30B,160.65,0.047887,4,1,154.53,115,8694.18,7.91,53509.03,1,Ponzi
dc04f5c9-ce0c-43fc-8399-1163cbbd7d80,2024-08-23 11:56:53.445971,0xFF5DA45DC2F9D027D1A8296CC6013CFE4A8D831E,0xA1F2E562E1C6CA681640DDEACB7EBC36E41F1CA5,551.11,0.020582,9,4,49.94,255,1181.16,5.23,35699.59,0,
6f37d800-967b-41d9-8485-dd318b688197,2024-07-14 03:32:39.487946,0x86D7561F23744938B81DE16FCD0A87F2A24BF816,0x61FCCBD5318DF88EB0A806FD4F5DEB0EA7745F9B,824.28,0.009599,9,4,255.08,200,3635.56,1.76,14214.28,1,Ponzi
e9390607-ede1-4201-bcb3-6de7fc55d20c,2024-06-24 22:30:48.466901,0xFC34A60BE2123808719AE9A7D3649D59C1AD24D6,0x312ECCA83C779AA4E625C6519662D96503A270D9,844.77,0.043595,3,4,498.18,83,8689.72,1.89,52278.18,0,
05465c3a-9cf7-4fe6-9061-32936524034c,2024-07-15 06:21:05.478250,0x62031C3DE402D3296783245BD0C1215AF532D5E7,0x3D01A35E94206ABF97C125F6C8A65B5D93512169,378.45,0.022468,4,2,361.77,298,1722.43,3.42,50481.21,0,
198bb8f7-0ae3-445a-97b3-4c5c1d20025b,2024-06-08 03:44:38.223596,0x1C10439FE6FCEC64880A2F11F27C067A01A839F8,0xE82395EADCE9BC6858F4D52ABBAB0952D8FC5022,250.47,0.003668,2,8,109.25,244,7651.59,3.26,50266.41,1,Ponzi
a3dd5739-9b9e-477f-b3bf-405c76d87b30,2024-07-27 04:46:44.406695,0xACF176B7CB540135597F094F74F056E839F5AE17,0xC00B946CDFA4758DDCA07DBB57D18F1A553001EC,579.82,0.003343,1,5,404.19,359,3013.37,8.05,14929.74,0,
64b3f16a-b8d4-4914-9a80-47e5256d07da,2024-07-25 20:11:30.329318,0x870AC37E66530A20ADCA194573F19782CC543340,0xD767DC5EDCC355D6C6F1366994A123D8397B3DE0,160.16,0.014074,5,4,193.28,75,6017.55,0.12,59681.28,0,
0e9b6900-c6f9-46dd-a7a9-72c8ccf03a6e,2024-06-15 18:00:47.882747,0xB620434C003FD5F5F5BF44C41049A415B49378CA,0x8BD8753504090930C52F48CC30DC81C13C83540A,704.7,0.006238,9,6,303.63,152,7399.15,9.29,35692.49,1,Ponzi
376b381c-b2c9-403e-ad6a-5fa83ae51954,2024-09-16 05:15:21.482862,0x2818608EBD3A333CC340CB5699E088809D199049,0xD2F9184A0E83F494315CF1EBBAEC837D31A3A345,681.7,0.016482,5,2,426.09,293,9929.68,4.92,16275.85,1,Giveaway Scam
64e25764-fceb-49a1-84fb-d57aca61d84a,2024-03-09 06:17:58.947556,0x06B7A79540F5D72D2C16C10214AC406C9D0EA57F,0x766C8DEC4B31B0EE9E0420C674F2CA5CE1F7DFE4,589.75,0.04586,3,4,61.66,184,2206.36,0.25,9155.92,0,
013ab019-c89d-4206-99ec-75abdd94bdef,2024-02-18 23:32:19.506983,0xC9C77DF5F4A4073CF554F7A14ADD99C8F8093B2A,0xF52A3D80CF1804E86145569088631C8C2456F132,110.39,0.028769,7,6,290.32,119,2450.89,3.68,14514.43,0,
1a501de5-c52b-41ef-8003-6beb9524a770,2024-04-14 15:18:35.415146,0x7B143E9C7887CA1B91FF2004A05D9B5EB4D39AA8,0x7CE1E3DF169E627543A3398E2A46A7CFD2B4ED9D,124.97,0.020239,8,2,174.54,332,7279.98,4.84,21065.57,0,
07523e1a-edda-4ac6-903f-1dd892a725ee,2024-09-14 17:34:21.684312,0x285AD90A0DDA331828B5A01CAA0D4D6E7F79B037,0x6CD4FAEFEB88D575F7DF3EEBF12BBBFF5F632F19,524.85,0.007332,7,4,385.86,62,4884.43,6.66,28780.06,0,
45e4b716-ba55-4713-9b5d-61f6ec47b267,2024-03-08 21:25:27.038064,0xBBC9BE88050865D8E9BF1EB2031AF2AE21BB597B,0x5F8E4C6D8A5CCF1232AE8C4FEE9D0A11DBC0BBDB,844.72,0.026536,6,5,365.53,336,6501.39,8.3,45212.01,0,
07c40d4a-3042-491e-b4a2-dad37e6ec86b,2024-04-16 18:04:18.063527,0xEB1237DCF4AD5DECA262996844221E93E7A145EA,0xC5EC0D81114DFF8D41DE6A36B6E2B2591B186358,260.08,0.016738,5,6,29.12,348,9918.52,3.18,34442.82,1,Phishing
b66c167d-c0b9-4f96-8c75-913ca2861916,2024-09-24 18:31:46.495939,0x4BB11507FC3C85B267EBCDF84DB3DB2A95A1E290,0x5AF1CA917019B00CFB7BA6CF9F666FD73F5773D3,887.16,0.031778,4,7,206.58,236,1226.09,7.97,580.66,0,
5cf5e1e8-0548-4da8-8776-681cd11f3d64,2024-09-16 17:18:04.772918,0x525389F6A701A523C466EE9DB0ABEAD9CDAA6DF8,0xA6FBB635AA6515023D1D7DAB696D55A5916941F6,337.7,0.012193,1,6,54.74,277,7153.3,1.36,31403.28,0,
bdfef8a2-680a-43fe-bddd-a52a7acc9d82,2024-04-10 06:43:55.284538,0xFD8A34CD1B2B09E233718F413FBB378B8FB3E46C,0x6F95C3F5D96235E500847264DA73D2F43F202BC1,434.72,0.034778,7,6,420.24,252,4309.62,4.45,8799.12,0,
77875679-fd9a-4081-91c4-c5da65f55fe7,2024-01-01 12:02:54.444837,0x83B1BBF7ADF517B05EAF8E87ECB76236A269D8C7,0x3EFD5934CB51EFC8DD7352892EDE05A64BCADC1C,999.57,0.008052,8,2,54.11,23,913.58,6.28,5425.55,1,Phishing
b26d2ef4-3a6e-48f2-ba13-e187e5c1a3c7,2024-02-24 08:14:20.088830,0x4357325E6E461EE6B1100EF4F1B8561E1B63EC2A,0x6DFA16467E3A0D3C604523255985131700E93385,564.8,0.017268,1,9,442.66,194,8342.96,6.99,57436.88,1,Phishing
483ada59-e01d-4532-a307-5d86a2787d6d,2024-01-08 23:17:36.196580,0xD8787DAC840EBAF8276BF04918C6849F3981B5F4,0x9794A09A9DA205BCCA386A8496BF970AB05A19F9,651.81,0.008245,6,6,301.53,100,6994.63,9.03,22553.63,1,Giveaway Scam
da058fc8-2d5a-4e6c-91d3-509faf906128,2024-09-20 15:31:29.236487,0x2A0C8B964EE85FD9F054C2D6789CE0351462BF9D,0x8DB1B300CE880F54BC4E0F550BB5789351C7DBFD,489.67,0.00698,1,1,97.37,47,3336.52,3.32,10126.9,1,Fake ICO
d9143453-dc2c-49e6-bd48-25335e3aa84e,2024-04-11 01:50:50.926271,0xFB05F4D0779091CF3CDD075C5AD5BDA1613F1401,0x76E93A3D0E383B73B5B1B7076730E672171F2F32,556.3,0.028553,8,7,493.59,266,3173.85,5.89,47708.24,0,
a51b1ef7-2d28-4e84-95e9-eeffd1a2358e,2024-02-07 15:17:29.556001,0x108139E72909724908D316B010A5BB9DABC8E9AF,0x64F6DC51073A3BD089DE8AA8BEA19E829BDE79D9,378.24,0.007405,6,1,165.24,71,7897.81,7.94,41107.96,1,Ponzi
680acc1e-ec2f-4494-be1b-d21e5e423b2d,2024-01-14 19:25:12.702227,0xABB08072C09C238B84F2394163148628B87E735C,0xECE9178F4446E8D573CBA9F7B02D94F278A8D166,219.08,0.00504,7,5,256.96,178,4111.99,9.5,16127.06,0,
45c79f7a-7df2-4007-bd62-cc38baabb40c,2024-06-12 12:52:20.131742,0x2961B84EA3ECC55D8A714658743A3230EA96B5C1,0xC4C2370989F819C533560FFB5FED7A534817D394,72.45,0.008787,6,8,175.66,276,4486.36,9.9,37504.55,1,Giveaway Scam
bebf1b06-acd2-4b3c-9d4a-119dc76a2028,2024-08-07 16:27:04.127815,0x44542B98636734DC5ADBB4FD0AB142D8DDDE030D,0x927DD557B3FA487CB739C7EB7A9977DFFBC6BCE0,800.93,0.047275,6,3,398.65,6,4811.17,4.17,28216.57,0,
b91eb269-d43b-45a7-9142-b8250c763f54,2024-07-11 21:32:47.117155,0x89A58C2269D6DDB96CB466F1948D7AED3F2428F6,0x760C04337D5B1AFA684CC98A7C388512A0C5B4EB,489.86,0.001618,1,6,402.55,334,4056.96,9.91,56141.09,0,
1fa73f78-bf53-40a4-8a77-6936653a797d,2024-08-29 08:19:15.908024,0x1B5207CC533629CFD395AE9C685D023D82DAAADA,0x16154AA23AE43C16244A439FDD52C8FC2B749173,647.25,0.029219,3,6,232.07,265,7326.72,9.5,36388.98,0,
2f6abae6-516a-43d0-8fed-70f95555539e,2024-01-23 05:57:31.543034,0xCB2BC4BBFFEF497559F62026B62519ED43F93FC0,0xC2112EA1EFDD41D87782EBB2CF27B35FDF4CA012,280.55,0.029667,6,1,70.71,208,8397.31,8.28,15819.21,0,
9af3ffe5-d030-4da6-9034-08ee9de6b7b2,2024-01-20 02:56:53.765003,0x0E2DAEC0B86D7754969017B59FE6141C08840A8E,0x425ECE2F7713F9D63200F70F1FB95E8D80B77FCF,664.29,0.027604,3,8,319.26,78,5889.54,1.18,43057.17,0,
edf20bb1-efce-417e-932f-cb2abe02b75d,2024-08-17 02:09:53.553768,0x0E785EFBE22DF6BC5F27D67C9133D42B0EC66218,0x9D3118270B3CA35854C7C54EAF5F5272A9208B86,534.16,0.034456,9,1,473.58,328,7613.63,4.16,3061.5,1,Ponzi
e097c9f4-2e3b-4819-8871-95dbcaa13f4e,2024-04-07 18:01:32.185593,0x8994515691C07E4233F42AEB5262B46A3BF59F57,0xC42F710E4A8A37C3CAAF4FFFBE9AB52558A42726,782.03,0.005784,1,4,349.36,77,867.09,8.9,39178.32,0,
0317dd1f-81c1-456a-992f-b617618c7ff5,2024-01-02 06:02:43.241397,0x76E18B0BD4A463B26FA589E277EFCBECB82E815C,0xDC6DB7A54B793EE2AC969466D8361A287FE00F01,286.39,0.01499,4,5,316.95,35,9375.75,8.86,52743.54,0,
